CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
185996241,12/13/2015,17:00:00,12/31/2015,20:48:00,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1004224,195034,40.701985718,-73.927964005,"(40.701985718, -73.927964005)"
588020424,12/13/2015,02:20:00,,,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,661,"LEWDNESS,PUBLIC",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,7,,TRANSIT - NYC SUBWAY,,,987521,201066,40.718564066,-73.988201454,"(40.718564066, -73.988201454)"
499987193,12/12/2015,10:50:00,12/31/2015,07:45:00,12/31/2015,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84,FRONT OF,OTHER,,,987555,190004,40.688201456,-73.988084228,"(40.688201456, -73.988084228)"
153619041,12/11/2015,19:00:00,12/11/2015,20:00:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,BUTLER,1010169,244577,40.837952857,-73.90633196,"(40.837952857, -73.90633196)"
880639863,12/11/2015,13:30:00,12/30/2015,18:00:00,12/31/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,INSIDE,RESIDENCE-HOUSE,,,1026985,198753,40.712112835,-73.845851602,"(40.712112835, -73.845851602)"
710537721,12/10/2015,14:00:00,12/10/2015,14:00:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,1014668,220424,40.771645211,-73.890182324,"(40.771645211, -73.890182324)"
403933319,12/10/2015,10:00:00,12/10/2015,10:30:00,12/31/2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,24,INSIDE,RESIDENCE - PUBLIC HOUSING,,DOUGLASS ADDITION,993290,230079,40.798193324,-73.967351028,"(40.798193324, -73.967351028)"
218825731,12/09/2015,18:10:00,12/09/2015,18:10:00,12/31/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,FAST FOOD,,,980982,173796,40.643714102,-74.011777388,"(40.643714102, -74.011777388)"
478429830,12/09/2015,10:00:00,12/09/2015,10:00:00,12/31/2015,341,PETIT LARCENY,303,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,SOCIAL CLUB/POLICY,,,1005141,173963,40.644148448,-73.924722096,"(40.644148448, -73.924722096)"
238087670,12/09/2015,09:00:00,,,12/31/2015,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,,,938101,153589,40.588130525,-74.166156916,"(40.588130525, -74.166156916)"
977219241,12/09/2015,06:15:00,12/09/2015,07:15:00,12/31/2015,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,GYM/FITNESS FACILITY,,,982351,201758,40.72046384,-74.006852204,"(40.72046384, -74.006852204)"
530776667,12/08/2015,10:00:00,12/08/2015,10:00:00,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,1008824,219009,40.767779582,-73.91128627,"(40.767779582, -73.91128627)"
522970077,12/07/2015,20:00:00,12/15/2015,13:00:00,12/31/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,COMMERCIAL BUILDING,,,1006432,215383,40.757833473,-73.919933646,"(40.757833473, -73.919933646)"
673846259,12/07/2015,20:00:00,12/31/2015,14:00:00,12/31/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,111,FRONT OF,RESIDENCE-HOUSE,,,1048621,214637,40.755579405,-73.767656508,"(40.755579405, -73.767656508)"
448618893,12/07/2015,13:30:00,,,12/31/2015,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1009659,248699,40.849268018,-73.908159446,"(40.849268018, -73.908159446)"
129572372,12/06/2015,18:45:00,12/07/2015,07:20:00,12/31/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,FRONT OF,STREET,,,1021116,204982,40.729236322,-73.866987578,"(40.729236322, -73.866987578)"
557582877,12/06/2015,16:00:00,,,12/31/2015,341,PETIT LARCENY,303,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1051902,179389,40.658807844,-73.756168047,"(40.658807844, -73.756168047)"
849922600,12/04/2015,20:00:00,12/31/2015,01:00:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1001520,238402,40.821025398,-73.937604737,"(40.821025398, -73.937604737)"
182796612,12/04/2015,04:59:00,12/04/2015,05:11:00,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,83,INSIDE,RESIDENCE - PUBLIC HOUSING,,BUSHWICK II CDA (GROUP E),1007447,193048,40.696526752,-73.916346908,"(40.696526752, -73.916346908)"
286086281,12/03/2015,18:00:00,12/03/2015,18:15:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,RESIDENCE - APT. HOUSE,,,974512,169392,40.631621309,-74.035085095,"(40.631621309, -74.035085095)"
676790856,12/03/2015,16:30:00,12/03/2015,16:40:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,DRUG STORE,,,1035488,226623,40.788563633,-73.814968084,"(40.788563633, -73.814968084)"
806337712,12/02/2015,10:53:00,12/02/2015,10:57:00,12/31/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,DEPT OF CORRECTIONS,BRONX,41,INSIDE,OTHER,,,1016268,227533,40.791151867,-73.884371919,"(40.791151867, -73.884371919)"
855253592,12/01/2015,01:00:00,,,12/31/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,,BRIDGE,,,1056777,182171,40.666405199,-73.738567599,"(40.666405199, -73.738567599)"
726725072,12/01/2015,00:00:00,12/31/2015,13:00:00,12/31/2015,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE-HOUSE,,,1056616,157681,40.599186944,-73.739410553,"(40.599186944, -73.739410553)"
721338730,11/30/2015,18:31:00,11/30/2015,18:37:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,CLOTHING/BOUTIQUE,,,1007508,233006,40.806201152,-73.915988729,"(40.806201152, -73.915988729)"
721062770,11/30/2015,14:46:00,11/30/2015,15:10:00,12/31/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,FOOD SUPERMARKET,,,1005664,234188,40.809450076,-73.922645866,"(40.809450076, -73.922645866)"
371422735,11/29/2015,20:00:00,12/11/2015,11:07:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,,,953799,159289,40.603843698,-74.109663394,"(40.603843698, -74.109663394)"
464463484,11/28/2015,12:00:00,,,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1011394,254706,40.865750264,-73.901863888,"(40.865750264, -73.901863888)"
629149348,11/23/2015,23:20:00,,,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1011330,249447,40.851316088,-73.902116523,"(40.851316088, -73.902116523)"
626946148,11/23/2015,15:30:00,,,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1011536,251248,40.856258661,-73.901364574,"(40.856258661, -73.901364574)"
885780105,11/20/2015,22:07:00,12/29/2015,22:00:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE - APT. HOUSE,,,963093,156551,40.596355508,-74.076184732,"(40.596355508, -74.076184732)"
408330864,11/18/2015,09:00:00,12/30/2015,09:00:00,12/31/2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,RESIDENCE - APT. HOUSE,,,974844,162452,40.612572815,-74.033879309,"(40.612572815, -74.033879309)"
146195496,11/17/2015,20:18:00,11/17/2015,20:18:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,DEPT OF CORRECTIONS,BRONX,41,INSIDE,OTHER,,,1016268,227533,40.791151867,-73.884371919,"(40.791151867, -73.884371919)"
666402045,11/17/2015,06:10:00,11/17/2015,06:10:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,DEPT OF CORRECTIONS,BRONX,41,INSIDE,OTHER,,,1016268,227533,40.791151867,-73.884371919,"(40.791151867, -73.884371919)"
959310995,11/16/2015,03:00:00,11/17/2015,03:00:00,12/31/2015,126,MISCELLANEOUS PENAL LAW,461,UNAUTHORIZED USE VEHICLE 2,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,COMMERCIAL BUILDING,,,1017010,218901,40.767456606,-73.881734355,"(40.767456606, -73.881734355)"
201308789,11/15/2015,21:05:00,11/15/2015,21:05:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,DEPT OF CORRECTIONS,BRONX,41,INSIDE,OTHER,,,1016268,227533,40.791151867,-73.884371919,"(40.791151867, -73.884371919)"
871939089,11/15/2015,09:00:00,,,12/31/2015,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE-HOUSE,,,1039626,227656,40.791373975,-73.800016252,"(40.791373975, -73.800016252)"
362700843,11/15/2015,00:01:00,11/15/2015,00:01:00,12/31/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,109,INSIDE,RESIDENCE - PUBLIC HOUSING,,LATIMER GARDENS,1031046,218266,40.765650543,-73.831067427,"(40.765650543, -73.831067427)"
104005618,11/13/2015,09:00:00,,,12/31/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,44,INSIDE,RESIDENCE - PUBLIC HOUSING,,HIGHBRIDGE GARDENS,1003761,243811,40.83586689,-73.92949225,"(40.83586689, -73.92949225)"
827568080,11/12/2015,16:40:00,11/12/2015,16:40:00,12/31/2015,126,MISCELLANEOUS PENAL LAW,779,"PUBLIC ADMINISTRATION,UNCLASSI",COMPLETED,FELONY,DEPT OF CORRECTIONS,BRONX,41,INSIDE,OTHER,,,1016268,227533,40.791151867,-73.884371919,"(40.791151867, -73.884371919)"
166823702,11/11/2015,19:00:00,,,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,CLAREMONT PARKWAY-FRANKLIN AVENUE,1011587,242656,40.832675994,-73.901215237,"(40.832675994, -73.901215237)"
211873390,11/11/2015,10:01:00,,,12/31/2015,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,998221,235266,40.812423791,-73.949530588,"(40.812423791, -73.949530588)"
679577844,11/10/2015,16:10:00,,,12/31/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1009331,250025,40.852908431,-73.909340056,"(40.852908431, -73.909340056)"
257002303,11/09/2015,12:00:00,,,12/31/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,942092,152805,40.585998485,-74.151782805,"(40.585998485, -74.151782805)"
154827287,11/06/2015,11:50:00,11/06/2015,11:51:00,12/31/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1005725,249742,40.852141187,-73.922375722,"(40.852141187, -73.922375722)"
878275052,10/29/2015,14:08:00,12/23/2015,18:36:00,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESIDENCE - APT. HOUSE,,,987073,216078,40.759768442,-73.989811298,"(40.759768442, -73.989811298)"
836117817,10/29/2015,13:32:00,10/29/2015,14:00:00,12/31/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,COMMERCIAL BUILDING,,,1004237,238590,40.821535676,-73.927787627,"(40.821535676, -73.927787627)"
113635534,10/29/2015,13:32:00,10/29/2015,14:00:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,COMMERCIAL BUILDING,,,1004237,238590,40.821535676,-73.927787627,"(40.821535676, -73.927787627)"
924439699,10/29/2015,13:32:00,10/29/2015,14:00:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,COMMERCIAL BUILDING,,,1004237,238590,40.821535676,-73.927787627,"(40.821535676, -73.927787627)"
719512350,10/28/2015,11:02:00,10/28/2015,12:00:00,12/31/2015,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,996107,182879,40.668637618,-73.957259839,"(40.668637618, -73.957259839)"
306693528,10/27/2015,08:25:00,10/27/2015,08:30:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,46,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,,MACOMBS ROAD,1007435,248210,40.847931977,-73.916199883,"(40.847931977, -73.916199883)"
953370023,10/26/2015,06:00:00,10/26/2015,07:00:00,12/31/2015,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.679980738,-73.776233907,"(40.679980738, -73.776233907)"
503726699,10/24/2015,21:00:00,10/24/2015,21:30:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,47,,STREET,,,1027279,256106,40.869529696,-73.844423696,"(40.869529696, -73.844423696)"
695848359,10/16/2015,15:00:00,10/16/2015,18:00:00,12/31/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,998300,239123,40.823010048,-73.949237122,"(40.823010048, -73.949237122)"
495240733,10/15/2015,12:00:00,12/31/2015,12:45:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE-HOUSE,,,1011000,261877,40.885433641,-73.90325974,"(40.885433641, -73.90325974)"
397825331,10/15/2015,07:00:00,10/15/2015,20:30:00,12/31/2015,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,DEPARTMENT STORE,,,981857,205378,40.730399743,-74.008635627,"(40.730399743, -74.008635627)"
672247255,10/08/2015,10:05:00,10/08/2015,10:15:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,DEPT OF CORRECTIONS,BRONX,41,INSIDE,OTHER,,,1016268,227533,40.791151867,-73.884371919,"(40.791151867, -73.884371919)"
323854794,10/07/2015,23:15:00,10/07/2015,23:25:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,DEPT OF CORRECTIONS,BRONX,41,INSIDE,OTHER,,,1016268,227533,40.791151867,-73.884371919,"(40.791151867, -73.884371919)"
131094441,10/06/2015,00:00:00,10/07/2015,23:00:00,12/31/2015,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,INSIDE,DRUG STORE,,,1020943,254814,40.866012164,-73.867339484,"(40.866012164, -73.867339484)"
216987741,10/01/2015,08:00:00,12/28/2015,08:00:00,12/31/2015,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,991562,226035,40.787095233,-73.973596572,"(40.787095233, -73.973596572)"
953081353,09/30/2015,08:30:00,12/20/2015,16:33:00,12/31/2015,341,PETIT LARCENY,347,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1003947,252034,40.858436187,-73.928795926,"(40.858436187, -73.928795926)"
388456294,09/22/2015,18:00:00,09/22/2015,18:30:00,12/31/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,GROCERY/BODEGA,,,1008750,221803,40.775448585,-73.911543235,"(40.775448585, -73.911543235)"
131915980,09/21/2015,10:00:00,10/15/2015,10:00:00,12/31/2015,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,DOCTOR/DENTIST OFFICE,,,994810,221749,40.775328014,-73.961874229,"(40.775328014, -73.961874229)"
119918794,09/20/2015,12:00:00,12/31/2015,14:30:00,12/31/2015,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,980826,174916,40.646788203,-74.012340089,"(40.646788203, -74.012340089)"
467539355,09/18/2015,14:00:00,12/31/2015,14:00:00,12/31/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,,,945794,169797,40.632654822,-74.138551288,"(40.632654822, -74.138551288)"
386369780,09/12/2015,12:00:00,12/31/2015,12:00:00,12/31/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1014240,247890,40.847033182,-73.891604843,"(40.847033182, -73.891604843)"
724311717,08/29/2015,08:00:00,,,12/31/2015,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
283109223,08/01/2015,00:01:00,12/30/2015,22:25:00,12/31/2015,104,RAPE,153,RAPE 3,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
784751273,07/17/2015,00:01:00,07/24/2015,23:59:00,12/31/2015,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,988802,222923,40.77855547,-73.983565511,"(40.77855547, -73.983565511)"
492486325,07/01/2015,12:00:00,12/30/2015,13:30:00,12/31/2015,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
183038407,05/13/2015,00:01:00,05/13/2015,23:59:00,12/31/2015,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE - APT. HOUSE,,,1021672,188925,40.685161361,-73.86507075,"(40.685161361, -73.86507075)"
413357782,04/01/2015,12:00:00,12/31/2015,16:00:00,12/31/2015,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,997933,220972,40.77319107,-73.95060012,"(40.77319107, -73.95060012)"
868651369,04/01/2015,00:20:00,12/01/2015,16:00:00,12/31/2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1007587,178073,40.655423396,-73.915893881,"(40.655423396, -73.915893881)"
276411617,03/20/2015,16:00:00,12/31/2015,11:00:00,12/31/2015,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,FRONT OF,STREET,,,1028195,257947,40.874578156,-73.841099694,"(40.874578156, -73.841099694)"
408099835,03/01/2015,12:00:00,12/31/2015,10:50:00,12/31/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,24,INSIDE,RESIDENCE - PUBLIC HOUSING,,WSUR (SITE C) 589 AMSTERDAM AVENUE,991495,226842,40.789310287,-73.973837651,"(40.789310287, -73.973837651)"
116800663,01/28/2015,12:00:00,12/31/2015,12:00:00,12/31/2015,109,GRAND LARCENY,426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,990036,226881,40.789418407,-73.97910649,"(40.789418407, -73.97910649)"
840953905,01/01/2015,00:01:00,12/31/2015,17:22:00,12/31/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,,STREET,,,1012354,236375,40.815434032,-73.898469882,"(40.815434032, -73.898469882)"
304095347,09/27/2014,20:51:00,,,12/31/2015,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,986894,220396,40.771620293,-73.990455734,"(40.771620293, -73.990455734)"
861034913,01/01/2014,00:01:00,12/31/2015,16:54:00,12/31/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,,STREET,,,1012939,235240,40.812316895,-73.8963613,"(40.812316895, -73.8963613)"
